~~~~~~~~~~~~~~~
Text File : itemname_jpn_kanji.msbt
~~~~~~~~~~~~~~~
ITEMNAME_000	なし
TOKUSEIINFO_254	接触する　技で 攻撃　してきた　ポケモンと 特性を　入れ替える。
TOKUSEIINFO_255	攻撃は　上がるが 最初に　選んだ 技しか　出せなくなる。
TOKUSEIINFO_256	かがくへんかガスの　ポケモンが　場にいると すべての　ポケモンの　特性の 効果が　消えたり　発動　しなくなる。
TOKUSEIINFO_257	自分も　味方も どくの　状態異常を 受けなくなる。
TOKUSEIINFO_258	ターンの　終わりに　まんぷくもよう はらぺこもよう　まんぷくもよう……と 交互に　姿を　変える。
TOKUSEIINFO_259	相手より　先に 行動できることが　ある。
TOKUSEIINFO_260	相手に　接触する　技なら 守りの　効果を 無視して　攻撃することが　できる。
TOKUSEIINFO_261	登場　したときに 貝がらから　薬を　振りまいて 味方の　能力変化を　元に戻す。
TOKUSEIINFO_262	でんきタイプの　技の 威力が　上がる。
TOKUSEIINFO_263	ドラゴンタイプの　技の 威力が　上がる。
TOKUSEIINFO_264	相手を　倒すと 冷たい　声で　いなないて 攻撃が　上がる。
TOKUSEIINFO_265	相手を　倒すと 恐ろしい　声で　いなないて 特攻が　上がる。
TOKUSEIINFO_266	バドレックスの　きんちょうかんと ブリザポスの　しろのいななきの 二つの　特性を　あわせ持つ。
TOKUSEIINFO_267	バドレックスの　きんちょうかんと レイスポスの　くろのいななきの 二つの　特性を　あわせ持つ。

~~~~~~~~~~~~~~~
Text File : tokusei_jpn_kanji.msbt
~~~~~~~~~~~~~~~
TOKUSEI_000	―
TOKUSEI_001	あくしゅう
TOKUSEI_002	あめふらし
TOKUSEI_003	かそく
TOKUSEI_004	カブトアーマー
TOKUSEI_005	がんじょう
TOKUSEI_006	しめりけ
TOKUSEI_007	じゅうなん
TOKUSEI_008	すながくれ
TOKUSEI_009	せいでんき
TOKUSEI_010	ちくでん
TOKUSEI_011	ちょすい
TOKUSEI_012	どんかん
TOKUSEI_013	ノーてんき
TOKUSEI_014	ふくがん
TOKUSEI_015	ふみん
TOKUSEI_016	へんしょく
TOKUSEI_017	めんえき
TOKUSEI_018	もらいび
TOKUSEI_019	りんぷん
TOKUSEI_020	マイペース
TOKUSEI_021	きゅうばん
TOKUSEI_022	いかく
TOKUSEI_023	かげふみ
TOKUSEI_024	さめはだ
TOKUSEI_025	ふしぎなまもり
TOKUSEI_026	ふゆう
TOKUSEI_027	ほうし
TOKUSEI_028	シンクロ
TOKUSEI_029	クリアボディ
TOKUSEI_030	しぜんかいふく
TOKUSEI_031	ひらいしん
TOKUSEI_032	てんのめぐみ
TOKUSEI_033	すいすい
TOKUSEI_034	ようりょくそ
TOKUSEI_035	はっこう
TOKUSEI_036	トレース
TOKUSEI_037	ちからもち
TOKUSEI_038	どくのトゲ
TOKUSEI_039	せいしんりょく
TOKUSEI_040	マグマのよろい
TOKUSEI_041	みずのベール
TOKUSEI_042	じりょく
TOKUSEI_043	ぼうおん
TOKUSEI_044	あめうけざら
TOKUSEI_045	すなおこし
TOKUSEI_046	プレッシャー
TOKUSEI_047	あついしぼう
TOKUSEI_048	はやおき
TOKUSEI_049	ほのおのからだ
TOKUSEI_050	にげあし
TOKUSEI_051	するどいめ
TOKUSEI_052	かいりきバサミ
TOKUSEI_053	ものひろい
TOKUSEI_054	なまけ
TOKUSEI_055	はりきり
TOKUSEI_056	メロメロボディ
TOKUSEI_057	プラス
TOKUSEI_058	マイナス
TOKUSEI_059	てんきや
TOKUSEI_060	ねんちゃく
TOKUSEI_061	だっぴ
TOKUSEI_062	こんじょう
TOKUSEI_063	ふしぎなうろこ
TOKUSEI_064	ヘドロえき
TOKUSEI_065	しんりょく
TOKUSEI_066	もうか
TOKUSEI_067	げきりゅう
TOKUSEI_068	むしのしらせ
TOKUSEI_069	いしあたま
TOKUSEI_070	ひでり
TOKUSEI_071	ありじごく
TOKUSEI_072	やるき
TOKUSEI_073	しろいけむり
TOKUSEI_074	ヨガパワー
TOKUSEI_075	シェルアーマー
TOKUSEI_076	エアロック
TOKUSEI_077	ちどりあし
TOKUSEI_078	でんきエンジン
TOKUSEI_079	とうそうしん
TOKUSEI_080	ふくつのこころ
TOKUSEI_081	ゆきがくれ
TOKUSEI_082	くいしんぼう
TOKUSEI_083	いかりのつぼ
TOKUSEI_084	かるわざ
TOKUSEI_085	たいねつ
TOKUSEI_086	たんじゅん
TOKUSEI_087	かんそうはだ
TOKUSEI_088	ダウンロード
TOKUSEI_089	てつのこぶし
TOKUSEI_090	ポイズンヒール
TOKUSEI_091	てきおうりょく
TOKUSEI_092	スキルリンク
TOKUSEI_093	うるおいボディ
TOKUSEI_094	サンパワー
TOKUSEI_095	はやあし
TOKUSEI_096	ノーマルスキン
TOKUSEI_097	スナイパー
TOKUSEI_098	マジックガード
TOKUSEI_099	ノーガード
TOKUSEI_100	あとだし
TOKUSEI_101	テクニシャン
TOKUSEI_102	リーフガード
TOKUSEI_103	ぶきよう
TOKUSEI_104	かたやぶり
TOKUSEI_105	きょううん
TOKUSEI_106	ゆうばく
TOKUSEI_107	きけんよち
TOKUSEI_108	よちむ
TOKUSEI_109	てんねん
TOKUSEI_110	いろめがね
TOKUSEI_111	フィルター
TOKUSEI_112	スロースタート
TOKUSEI_113	きもったま
TOKUSEI_114	よびみず
TOKUSEI_115	アイスボディ
TOKUSEI_116	ハードロック
TOKUSEI_117	ゆきふらし
TOKUSEI_118	みつあつめ
TOKUSEI_119	おみとおし
TOKUSEI_120	すてみ
TOKUSEI_121	マルチタイプ
TOKUSEI_122	フラワーギフト
TOKUSEI_123	ナイトメア
TOKUSEI_124	わるいてぐせ
TOKUSEI_125	ちからずく
TOKUSEI_126	あまのじゃく
TOKUSEI_127	きんちょうかん
TOKUSEI_128	まけんき
TOKUSEI_129	よわき
TOKUSEI_130	のろわれボディ
TOKUSEI_131	いやしのこころ
TOKUSEI_132	フレンドガード
TOKUSEI_133	くだけるよろい
TOKUSEI_134	ヘヴィメタル
TOKUSEI_135	ライトメタル
TOKUSEI_136	マルチスケイル
TOKUSEI_137	どくぼうそう
TOKUSEI_138	ねつぼうそう
TOKUSEI_139	しゅうかく
TOKUSEI_140	テレパシー
TOKUSEI_141	ムラっけ
TOKUSEI_142	ぼうじん
TOKUSEI_143	どくしゅ
TOKUSEI_144	さいせいりょく
TOKUSEI_145	はとむね
TOKUSEI_146	すなかき
TOKUSEI_147	ミラクルスキン
TOKUSEI_148	アナライズ
TOKUSEI_149	イリュージョン
TOKUSEI_150	かわりもの
TOKUSEI_151	すりぬけ
TOKUSEI_152	ミイラ
TOKUSEI_153	じしんかじょう
TOKUSEI_154	せいぎのこころ
TOKUSEI_155	びびり
TOKUSEI_156	マジックミラー
TOKUSEI_157	そうしょく
TOKUSEI_158	いたずらごころ
TOKUSEI_159	すなのちから
TOKUSEI_160	てつのトゲ
TOKUSEI_161	ダルマモード
TOKUSEI_162	しょうりのほし
TOKUSEI_163	ターボブレイズ
TOKUSEI_164	テラボルテージ
TOKUSEI_165	アロマベール
TOKUSEI_166	フラワーベール
TOKUSEI_167	ほおぶくろ
TOKUSEI_168	へんげんじざい
TOKUSEI_169	ファーコート
TOKUSEI_170	マジシャン
TOKUSEI_171	ぼうだん
TOKUSEI_172	かちき
TOKUSEI_173	がんじょうあご
TOKUSEI_174	フリーズスキン
TOKUSEI_175	スイートベール
TOKUSEI_176	バトルスイッチ
TOKUSEI_177	はやてのつばさ
TOKUSEI_178	メガランチャー
TOKUSEI_179	くさのけがわ
TOKUSEI_180	きょうせい
TOKUSEI_181	かたいツメ
TOKUSEI_182	フェアリースキン
TOKUSEI_183	ぬめぬめ
TOKUSEI_184	スカイスキン
TOKUSEI_185	おやこあい
TOKUSEI_186	ダークオーラ
TOKUSEI_187	フェアリーオーラ
TOKUSEI_188	オーラブレイク
TOKUSEI_189	はじまりのうみ
TOKUSEI_190	おわりのだいち
TOKUSEI_191	デルタストリーム
TOKUSEI_192	じきゅうりょく
TOKUSEI_193	にげごし
TOKUSEI_194	ききかいひ
TOKUSEI_195	みずがため
TOKUSEI_196	ひとでなし
TOKUSEI_197	リミットシールド
TOKUSEI_198	はりこみ
TOKUSEI_199	すいほう
TOKUSEI_200	はがねつかい
TOKUSEI_201	ぎゃくじょう
TOKUSEI_202	ゆきかき
TOKUSEI_203	えんかく
TOKUSEI_204	うるおいボイス
TOKUSEI_205	ヒーリングシフト
TOKUSEI_206	エレキスキン
TOKUSEI_207	サーフテール
TOKUSEI_208	ぎょぐん
TOKUSEI_209	ばけのかわ
TOKUSEI_210	きずなへんげ
TOKUSEI_211	スワームチェンジ
TOKUSEI_212	ふしょく
TOKUSEI_213	ぜったいねむり
TOKUSEI_214	じょおうのいげん
TOKUSEI_215	とびだすなかみ
TOKUSEI_216	おどりこ
TOKUSEI_217	バッテリー
TOKUSEI_218	もふもふ
TOKUSEI_219	ビビッドボディ
TOKUSEI_220	ソウルハート
TOKUSEI_221	カーリーヘアー
TOKUSEI_222	レシーバー
TOKUSEI_223	かがくのちから
TOKUSEI_224	ビーストブースト
TOKUSEI_225	ＡＲシステム
TOKUSEI_226	エレキメイカー
TOKUSEI_227	サイコメイカー
TOKUSEI_228	ミストメイカー
TOKUSEI_229	グラスメイカー
TOKUSEI_230	メタルプロテクト
TOKUSEI_231	ファントムガード
TOKUSEI_232	プリズムアーマー
TOKUSEI_233	ブレインフォース
TOKUSEI_234	ふとうのけん
TOKUSEI_235	ふくつのたて
TOKUSEI_236	リベロ
TOKUSEI_237	たまひろい
TOKUSEI_238	わたげ
TOKUSEI_239	スクリューおびれ
TOKUSEI_240	ミラーアーマー
TOKUSEI_241	うのミサイル
TOKUSEI_242	すじがねいり
TOKUSEI_243	じょうききかん
TOKUSEI_244	パンクロック
TOKUSEI_245	すなはき
TOKUSEI_246	こおりのりんぷん
TOKUSEI_247	じゅくせい
TOKUSEI_248	アイスフェイス
TOKUSEI_249	パワースポット
TOKUSEI_250	ぎたい
TOKUSEI_251	バリアフリー
TOKUSEI_252	はがねのせいしん
TOKUSEI_253	ほろびのボディ
TOKUSEI_254	さまようたましい
TOKUSEI_255	ごりむちゅう
TOKUSEI_256	かがくへんかガス
TOKUSEI_257	パステルベール
TOKUSEI_258	はらぺこスイッチ
TOKUSEI_259	クイックドロウ
TOKUSEI_260	ふかしのこぶし
TOKUSEI_261	きみょうなくすり
TOKUSEI_262	トランジスタ
TOKUSEI_263	りゅうのあぎと
TOKUSEI_264	しろのいななき
TOKUSEI_265	くろのいななき
TOKUSEI_266	じんばいったい
TOKUSEI_267	じんばいったい

~~~~~~~~~~~~~~~
Text File : trainermemo_jpn_kanji.msbt
~~~~~~~~~~~~~~~
trmemo_01_01	がんばりやな　性格。
trmemo_01_02	さみしがりな　性格。
trmemo_01_03	ゆうかんな　性格。
trmemo_01_04	いじっぱりな　性格。
trmemo_01_05	やんちゃな　性格。
trmemo_01_06	ずぶとい　性格。
trmemo_01_07	すなおな　性格。
trmemo_01_08	のんきな　性格。
trmemo_01_09	わんぱくな　性格。
trmemo_01_10	のうてんきな　性格。
trmemo_01_11	おくびょうな　性格。
trmemo_01_12	せっかちな　性格。
trmemo_01_13	まじめな　性格。
trmemo_01_14	ようきな　性格。
trmemo_01_15	むじゃきな　性格。
trmemo_01_16	ひかえめな　性格。
trmemo_01_17	おっとりした　性格。
trmemo_01_18	れいせいな　性格。
trmemo_01_19	てれやな　性格。
trmemo_01_20	うっかりやな　性格。
trmemo_01_21	おだやかな　性格。
trmemo_01_22	おとなしい　性格。
trmemo_01_23	なまいきな　性格。
trmemo_01_24	しんちょうな　性格。
trmemo_01_25	きまぐれな　性格。
trmemo_03_01_00	食べるのが　大好き。
trmemo_03_01_01	昼寝を　よくする。
trmemo_03_01_02	居眠りが　多い。
trmemo_03_01_03	ものを　よく　散らかす。
trmemo_03_01_04	のんびりするのが　好き。
trmemo_03_02_00	力が　自慢。
trmemo_03_02_01	暴れることが　好き。
trmemo_03_02_02	ちょっと　怒りっぽい。
trmemo_03_02_03	ケンカを　するのが　好き。
trmemo_03_02_04	血の気が　多い。
trmemo_03_03_00	体が　丈夫。
trmemo_03_03_01	打たれ強い。
trmemo_03_03_02	粘り強い。
trmemo_03_03_03	辛抱強い。
trmemo_03_03_04	我慢強い。
trmemo_03_04_00	駆けっこが　好き。
trmemo_03_04_01	物音に　敏感。
trmemo_03_04_02	おっちょこちょい。
trmemo_03_04_03	すこし　お調子者。
trmemo_03_04_04	逃げるのが　はやい。
trmemo_03_05_00	好奇心が　強い。
trmemo_03_05_01	イタズラが　好き。
trmemo_03_05_02	抜け目が　ない。
trmemo_03_05_03	考え事が　多い。
trmemo_03_05_04	とても　きちょうめん。
trmemo_03_06_00	気が　強い。
trmemo_03_06_01	ちょっぴり　みえっぱり。
trmemo_03_06_02	負けん気が　強い。
trmemo_03_06_03	負けず嫌い。
trmemo_03_06_04	ちょっぴり　強情。
trmemo_bank_01_01	[VAR_LOCATION]で 出会った。
trmemo_bank_01_02	[VAR_LOCATION]で 出会った　ようだ。
trmemo_bank_02_01	[VAR_LOCATION]で 運命的な 出会いをした。
trmemo_bank_02_02	[VAR_LOCATION]で 運命的な 出会いをした　ようだ。
trmemo_bank_03_01	懐かしの　[VAR_LOCATION]で 出会った。
trmemo_bank_03_02	懐かしの　[VAR_LOCATION]で 出会った　ようだ。
trmemo_bank_04_01	懐かしの　[VAR_LOCATION]で 運命的な 出会いをした。
trmemo_bank_04_02	懐かしの　[VAR_LOCATION]で 運命的な 出会いをした　ようだ。
