~~~~~~~~~~~~~~~
Text File : itemname_fra.msbt
~~~~~~~~~~~~~~~
ITEMNAME_000	Aucun objet
ZKN_FORM_864_000	
ZKN_FORM_865_000	
ZKN_FORM_866_000	
ZKN_FORM_867_000	
ZKN_FORM_868_000	
ZKN_FORM_869_000	Lait Vanille
ZKN_FORM_870_000	
ZKN_FORM_871_000	
ZKN_FORM_872_000	
ZKN_FORM_873_000	
ZKN_FORM_874_000	
ZKN_FORM_875_000	Tête de Gel
ZKN_FORM_876_000	Mâle
ZKN_FORM_877_000	Mode Rassasié
ZKN_FORM_878_000	
ZKN_FORM_879_000	
ZKN_FORM_880_000	
ZKN_FORM_881_000	
ZKN_FORM_882_000	
ZKN_FORM_883_000	
ZKN_FORM_884_000	
ZKN_FORM_885_000	
ZKN_FORM_886_000	
ZKN_FORM_887_000	
ZKN_FORM_888_000	Héros Aguerri
ZKN_FORM_889_000	Héros Aguerri
ZKN_FORM_890_000	
ZKN_FORM_891_000	
ZKN_FORM_892_000	Style Poing Final
ZKN_FORM_893_000	
ZKN_FORM_894_000	
ZKN_FORM_895_000	
ZKN_FORM_896_000	
ZKN_FORM_897_000	
ZKN_FORM_898_000	
ZKN_FORM_003_001	Méga-Florizarre
ZKN_FORM_003_999	Gigamax
ZKN_FORM_006_001	Méga-Dracaufeu X
ZKN_FORM_006_002	Méga-Dracaufeu Y
ZKN_FORM_006_999	Gigamax
ZKN_FORM_009_001	Méga-Tortank
ZKN_FORM_009_999	Gigamax
ZKN_FORM_012_999	Gigamax
ZKN_FORM_015_001	Méga-Dardargnan
ZKN_FORM_018_001	Méga-Roucarnage
ZKN_FORM_019_001	Forme d'Alola
ZKN_FORM_020_001	Forme d'Alola
ZKN_FORM_020_002	
ZKN_FORM_025_001	Casquette Originale
ZKN_FORM_025_002	Casquette de Hoenn
ZKN_FORM_025_003	Casquette de Sinnoh
ZKN_FORM_025_004	Casquette d'Unys
ZKN_FORM_025_005	Casquette de Kalos
ZKN_FORM_025_006	Casquette d'Alola
ZKN_FORM_025_007	Casquette Partenaire
ZKN_FORM_025_008	
ZKN_FORM_025_009	Casquette Monde
ZKN_FORM_025_999	Gigamax
ZKN_FORM_026_001	Forme d'Alola
ZKN_FORM_027_001	Forme d'Alola
ZKN_FORM_028_001	Forme d'Alola
ZKN_FORM_037_001	Forme d'Alola
ZKN_FORM_038_001	Forme d'Alola
ZKN_FORM_050_001	Forme d'Alola
ZKN_FORM_051_001	Forme d'Alola
ZKN_FORM_052_001	Forme d'Alola
ZKN_FORM_052_002	Forme de Galar
ZKN_FORM_052_999	Gigamax
ZKN_FORM_053_001	Forme d'Alola
ZKN_FORM_065_001	Méga-Alakazam
ZKN_FORM_068_999	Gigamax
ZKN_FORM_074_001	Forme d'Alola
ZKN_FORM_075_001	Forme d'Alola
ZKN_FORM_076_001	Forme d'Alola
ZKN_FORM_077_001	Forme de Galar
ZKN_FORM_078_001	Forme de Galar
ZKN_FORM_079_001	Forme de Galar
ZKN_FORM_080_001	Méga-Flagadoss
ZKN_FORM_080_002	Forme de Galar
ZKN_FORM_083_001	Forme de Galar
ZKN_FORM_088_001	Forme d'Alola
ZKN_FORM_089_001	Forme d'Alola
ZKN_FORM_094_001	Méga-Ectoplasma
ZKN_FORM_094_999	Gigamax
ZKN_FORM_099_999	Gigamax
ZKN_FORM_103_001	Forme d'Alola
ZKN_FORM_105_001	Forme d'Alola
ZKN_FORM_105_002	
ZKN_FORM_110_001	Forme de Galar
ZKN_FORM_115_001	Méga-Kangourex
ZKN_FORM_122_001	Forme de Galar
ZKN_FORM_127_001	Méga-Scarabrute
ZKN_FORM_130_001	Méga-Léviator
ZKN_FORM_131_999	Gigamax
ZKN_FORM_133_001	
ZKN_FORM_133_999	Gigamax
ZKN_FORM_142_001	Méga-Ptéra
ZKN_FORM_143_999	Gigamax
ZKN_FORM_144_001	Forme de Galar
ZKN_FORM_145_001	Forme de Galar
ZKN_FORM_146_001	Forme de Galar
ZKN_FORM_150_001	Méga-Mewtwo X
ZKN_FORM_150_002	Méga-Mewtwo Y
ZKN_FORM_181_001	Méga-Pharamp
ZKN_FORM_199_001	Forme de Galar
ZKN_FORM_201_001	Forme Unique
ZKN_FORM_201_002	Forme Unique
ZKN_FORM_201_003	Forme Unique
ZKN_FORM_201_004	Forme Unique
ZKN_FORM_201_005	Forme Unique
ZKN_FORM_201_006	Forme Unique
ZKN_FORM_201_007	Forme Unique
ZKN_FORM_201_008	Forme Unique
ZKN_FORM_201_009	Forme Unique
ZKN_FORM_201_010	Forme Unique
ZKN_FORM_201_011	Forme Unique
ZKN_FORM_201_012	Forme Unique
ZKN_FORM_201_013	Forme Unique
ZKN_FORM_201_014	Forme Unique
ZKN_FORM_201_015	Forme Unique
ZKN_FORM_201_016	Forme Unique
ZKN_FORM_201_017	Forme Unique
ZKN_FORM_201_018	Forme Unique
ZKN_FORM_201_019	Forme Unique
ZKN_FORM_201_020	Forme Unique
ZKN_FORM_201_021	Forme Unique
ZKN_FORM_201_022	Forme Unique
ZKN_FORM_201_023	Forme Unique
ZKN_FORM_201_024	Forme Unique
ZKN_FORM_201_025	Forme Unique
ZKN_FORM_201_026	Forme Unique
ZKN_FORM_201_027	Forme Unique
ZKN_FORM_208_001	Méga-Steelix
ZKN_FORM_212_001	Méga-Cizayox
ZKN_FORM_214_001	Méga-Scarhino
ZKN_FORM_222_001	Forme de Galar
ZKN_FORM_229_001	Méga-Démolosse
ZKN_FORM_248_001	Méga-Tyranocif
ZKN_FORM_254_001	Méga-Jungko
ZKN_FORM_257_001	Méga-Braségali
ZKN_FORM_260_001	Méga-Laggron
ZKN_FORM_263_001	Forme de Galar
ZKN_FORM_264_001	Forme de Galar
ZKN_FORM_282_001	Méga-Gardevoir
ZKN_FORM_302_001	Méga-Ténéfix
ZKN_FORM_303_001	Méga-Mysdibule
ZKN_FORM_306_001	Méga-Galeking
ZKN_FORM_308_001	Méga-Charmina
ZKN_FORM_310_001	Méga-Élecsprint
ZKN_FORM_319_001	Méga-Sharpedo
ZKN_FORM_323_001	Méga-Camérupt
ZKN_FORM_334_001	Méga-Altaria
ZKN_FORM_351_001	Forme Solaire
ZKN_FORM_351_002	Forme Eau de Pluie
ZKN_FORM_351_003	Forme Blizzard
ZKN_FORM_354_001	Méga-Branette
ZKN_FORM_359_001	Méga-Absol
ZKN_FORM_362_001	Méga-Oniglali
ZKN_FORM_373_001	Méga-Drattak
ZKN_FORM_376_001	Méga-Métalosse
ZKN_FORM_380_001	Méga-Latias
ZKN_FORM_381_001	Méga-Latios
ZKN_FORM_382_001	Primo-Résurgence
ZKN_FORM_383_001	Primo-Résurgence
ZKN_FORM_384_001	Méga-Rayquaza
ZKN_FORM_386_001	Forme Attaque
ZKN_FORM_386_002	Forme Défense
ZKN_FORM_386_003	Forme Vitesse
ZKN_FORM_412_001	Cape Sable
ZKN_FORM_412_002	Cape Déchet
ZKN_FORM_413_001	Cape Sable
ZKN_FORM_413_002	Cape Déchet
ZKN_FORM_414_001	
ZKN_FORM_414_002	
ZKN_FORM_421_001	Temps Ensoleillé
ZKN_FORM_422_001	Mer Orient
ZKN_FORM_423_001	Mer Orient
ZKN_FORM_428_001	Méga-Lockpin
ZKN_FORM_445_001	Méga-Carchacrok
ZKN_FORM_448_001	Méga-Lucario
ZKN_FORM_460_001	Méga-Blizzaroi
ZKN_FORM_475_001	Méga-Gallame
ZKN_FORM_479_001	Motisma Chaleur
ZKN_FORM_479_002	Motisma Lavage
ZKN_FORM_479_003	Motisma Froid
ZKN_FORM_479_004	Motisma Hélice
ZKN_FORM_479_005	Motisma Tonte
ZKN_FORM_487_001	Forme Originelle
ZKN_FORM_492_001	Forme Céleste
ZKN_FORM_493_001	Forme de Arceus
ZKN_FORM_493_002	Forme de Arceus
ZKN_FORM_493_003	Forme de Arceus
ZKN_FORM_493_004	Forme de Arceus
ZKN_FORM_493_005	Forme de Arceus
ZKN_FORM_493_006	Forme de Arceus
ZKN_FORM_493_007	Forme de Arceus
ZKN_FORM_493_008	Forme de Arceus
ZKN_FORM_493_009	Forme de Arceus
ZKN_FORM_493_010	Forme de Arceus
ZKN_FORM_493_011	Forme de Arceus
ZKN_FORM_493_012	Forme de Arceus
ZKN_FORM_493_013	Forme de Arceus
ZKN_FORM_493_014	Forme de Arceus
ZKN_FORM_493_015	Forme de Arceus
ZKN_FORM_493_016	Forme de Arceus
ZKN_FORM_493_017	Forme de Arceus
ZKN_FORM_521_001	
ZKN_FORM_531_001	Méga-Nanméouïe
ZKN_FORM_550_001	Motif Bleu
ZKN_FORM_554_001	Forme de Galar
ZKN_FORM_555_001	Mode Transe
ZKN_FORM_555_002	Forme de Galar
ZKN_FORM_555_003	Mode Transe
ZKN_FORM_562_001	Forme de Galar
ZKN_FORM_569_999	Gigamax
ZKN_FORM_585_001	Forme Été
ZKN_FORM_585_002	Forme Automne
ZKN_FORM_585_003	Forme Hiver
ZKN_FORM_586_001	Forme Été
ZKN_FORM_586_002	Forme Automne
ZKN_FORM_586_003	Forme Hiver
ZKN_FORM_592_001	
ZKN_FORM_593_001	
ZKN_FORM_618_001	Forme de Galar
ZKN_FORM_641_001	Forme Totémique
ZKN_FORM_642_001	Forme Totémique
ZKN_FORM_645_001	Forme Totémique
ZKN_FORM_646_001	Kyurem Blanc
ZKN_FORM_646_002	Kyurem Noir
ZKN_FORM_647_001	Aspect Décidé
ZKN_FORM_648_001	Forme Danse
ZKN_FORM_649_001	Forme de Genesect
ZKN_FORM_649_002	Forme de Genesect
ZKN_FORM_649_003	Forme de Genesect
ZKN_FORM_649_004	Forme de Genesect
ZKN_FORM_658_001	
ZKN_FORM_658_002	Forme Sacha
ZKN_FORM_664_001	
ZKN_FORM_664_002	
ZKN_FORM_664_003	
ZKN_FORM_664_004	
ZKN_FORM_664_005	
ZKN_FORM_664_006	
ZKN_FORM_664_007	
ZKN_FORM_664_008	
ZKN_FORM_664_009	
ZKN_FORM_664_010	
ZKN_FORM_664_011	
ZKN_FORM_664_012	
ZKN_FORM_664_013	
ZKN_FORM_664_014	
ZKN_FORM_664_015	
ZKN_FORM_664_016	
ZKN_FORM_664_017	
ZKN_FORM_664_018	
ZKN_FORM_664_019	
ZKN_FORM_665_001	
ZKN_FORM_665_002	
ZKN_FORM_665_003	
ZKN_FORM_665_004	
ZKN_FORM_665_005	
ZKN_FORM_665_006	
ZKN_FORM_665_007	
ZKN_FORM_665_008	
ZKN_FORM_665_009	
ZKN_FORM_665_010	
ZKN_FORM_665_011	
ZKN_FORM_665_012	
ZKN_FORM_665_013	
ZKN_FORM_665_014	
ZKN_FORM_665_015	
ZKN_FORM_665_016	
ZKN_FORM_665_017	
ZKN_FORM_665_018	
ZKN_FORM_665_019	
ZKN_FORM_666_001	Motif Banquise
ZKN_FORM_666_002	Motif Glace
ZKN_FORM_666_003	Motif Continent
ZKN_FORM_666_004	Motif Verdure
ZKN_FORM_666_005	Motif Monarchie
ZKN_FORM_666_006	Motif Floraison
ZKN_FORM_666_007	Motif Métropole
ZKN_FORM_666_008	Motif Rivage
ZKN_FORM_666_009	Motif Archipel
ZKN_FORM_666_010	Motif Sécheresse
ZKN_FORM_666_011	Motif Sable
ZKN_FORM_666_012	Motif Delta
ZKN_FORM_666_013	Motif Cyclone
ZKN_FORM_666_014	Motif Mangrove
ZKN_FORM_666_015	Motif Zénith
ZKN_FORM_666_016	Motif Soleil Levant
ZKN_FORM_666_017	Motif Jungle
ZKN_FORM_666_018	Motif Fantaisie
ZKN_FORM_666_019	Motif Poké Ball
ZKN_FORM_669_001	Fleur Jaune
ZKN_FORM_669_002	Fleur Orange
ZKN_FORM_669_003	Fleur Bleue
ZKN_FORM_669_004	Fleur Blanche
ZKN_FORM_670_001	Fleur Jaune
ZKN_FORM_670_002	Fleur Orange
ZKN_FORM_670_003	Fleur Bleue
ZKN_FORM_670_004	Fleur Blanche
ZKN_FORM_670_005	Éternelle
ZKN_FORM_671_001	Fleur Jaune
ZKN_FORM_671_002	Fleur Orange
ZKN_FORM_671_003	Fleur Bleue
ZKN_FORM_671_004	Fleur Blanche
ZKN_FORM_676_001	Coupe Cœur
ZKN_FORM_676_002	Coupe Étoile
ZKN_FORM_676_003	Coupe Diamant
ZKN_FORM_676_004	Coupe Demoiselle
ZKN_FORM_676_005	Coupe Madame
ZKN_FORM_676_006	Coupe Monsieur
ZKN_FORM_676_007	Coupe Reine
ZKN_FORM_676_008	Coupe Kabuki
ZKN_FORM_676_009	Coupe Pharaon
ZKN_FORM_678_001	Femelle
ZKN_FORM_681_001	Forme Assaut
ZKN_FORM_710_001	Taille Mini
ZKN_FORM_710_002	Taille Maxi
ZKN_FORM_710_003	Taille Ultra
ZKN_FORM_711_001	Taille Mini
ZKN_FORM_711_002	Taille Maxi
ZKN_FORM_711_003	Taille Ultra
ZKN_FORM_716_001	Mode Déchaîné
ZKN_FORM_718_001	Forme 10 %
ZKN_FORM_718_002	Forme 10 %
ZKN_FORM_718_003	Forme 50 %
ZKN_FORM_718_004	Forme Parfaite
ZKN_FORM_719_001	Méga-Diancie
ZKN_FORM_720_001	Hoopa Déchaîné
ZKN_FORM_735_001	
ZKN_FORM_738_001	
ZKN_FORM_741_001	Style Pom-Pom
ZKN_FORM_741_002	Style Hula
ZKN_FORM_741_003	Style Buyō
ZKN_FORM_743_001	
ZKN_FORM_744_001	
ZKN_FORM_745_001	Forme Nocturne
ZKN_FORM_745_002	Forme Crépusculaire
ZKN_FORM_746_001	Forme Banc
ZKN_FORM_752_001	
ZKN_FORM_754_001	
ZKN_FORM_758_001	
ZKN_FORM_773_001	Type : Combat
ZKN_FORM_773_002	Type : Vol
ZKN_FORM_773_003	Type : Poison
ZKN_FORM_773_004	Type : Sol
ZKN_FORM_773_005	Type : Roche
ZKN_FORM_773_006	Type : Insecte
ZKN_FORM_773_007	Type : Spectre
ZKN_FORM_773_008	Type : Acier
ZKN_FORM_773_009	Type : Feu
ZKN_FORM_773_010	Type : Eau
ZKN_FORM_773_011	Type : Plante
ZKN_FORM_773_012	Type : Électrik
ZKN_FORM_773_013	Type : Psy
ZKN_FORM_773_014	Type : Glace
ZKN_FORM_773_015	Type : Dragon
ZKN_FORM_773_016	Type : Ténèbres
ZKN_FORM_773_017	Type : Fée
ZKN_FORM_774_001	Forme Météore
ZKN_FORM_774_002	Forme Météore
ZKN_FORM_774_003	Forme Météore
ZKN_FORM_774_004	Forme Météore
ZKN_FORM_774_005	Forme Météore
ZKN_FORM_774_006	Forme Météore
ZKN_FORM_774_007	Noyau Rouge
ZKN_FORM_774_008	Noyau Orange
ZKN_FORM_774_009	Noyau Jaune
ZKN_FORM_774_010	Noyau Vert
ZKN_FORM_774_011	Noyau Bleu
ZKN_FORM_774_012	Noyau Indigo
ZKN_FORM_774_013	Noyau Violet
ZKN_FORM_777_001	
ZKN_FORM_778_001	Forme Démasquée
ZKN_FORM_778_002	
ZKN_FORM_778_003	
ZKN_FORM_784_001	
ZKN_FORM_800_001	Crinière du Couchant
ZKN_FORM_800_002	Ailes de l'Aurore
ZKN_FORM_800_003	Ultra-Necrozma
ZKN_FORM_801_001	Couleur du Passé
ZKN_FORM_809_999	Gigamax
ZKN_FORM_812_999	Gigamax
ZKN_FORM_815_999	Gigamax
ZKN_FORM_818_999	Gigamax
ZKN_FORM_823_999	Gigamax
ZKN_FORM_826_999	Gigamax
ZKN_FORM_834_999	Gigamax
ZKN_FORM_839_999	Gigamax
ZKN_FORM_841_999	Gigamax
ZKN_FORM_842_999	Gigamax
ZKN_FORM_844_999	Gigamax
ZKN_FORM_845_001	Forme Gobe-Tout
ZKN_FORM_845_002	Forme Gobe-Chu
ZKN_FORM_849_001	Forme Grave
ZKN_FORM_849_999	Gigamax
ZKN_FORM_851_999	Gigamax
ZKN_FORM_854_001	
ZKN_FORM_855_001	
ZKN_FORM_858_999	Gigamax
ZKN_FORM_861_999	Gigamax
ZKN_FORM_869_001	Lait Ruby
ZKN_FORM_869_002	Lait Matcha
ZKN_FORM_869_003	Lait Menthe
ZKN_FORM_869_004	Lait Citron
ZKN_FORM_869_005	Lait Salé
ZKN_FORM_869_006	Mélange Ruby
ZKN_FORM_869_007	Mélange Caramel
ZKN_FORM_869_008	Mélange Tricolore
ZKN_FORM_869_999	Gigamax
ZKN_FORM_875_001	Tête Dégel
ZKN_FORM_876_001	Femelle
ZKN_FORM_877_001	Mode Affamé
ZKN_FORM_879_999	Gigamax
ZKN_FORM_884_999	Gigamax
ZKN_FORM_888_001	Épée Suprême
ZKN_FORM_889_001	Bouclier Suprême
ZKN_FORM_890_001	Infinimax
ZKN_FORM_890_999	Infinimax
ZKN_FORM_892_001	Style Mille Poings
ZKN_FORM_892_999	Gigamax
ZKN_FORM_892_998	Gigamax
ZKN_FORM_893_001	Papa
ZKN_FORM_898_001	Cavalier du Froid
ZKN_FORM_898_002	Cavalier d'Effroi

~~~~~~~~~~~~~~~
Text File : zkn_height_fra.msbt
~~~~~~~~~~~~~~~
ZKN_HEIGHT_000_000	???,? m
ZKN_HEIGHT_001_000	0,7 m
ZKN_HEIGHT_002_000	1,0 m
ZKN_HEIGHT_003_000	2,0 m
ZKN_HEIGHT_004_000	0,6 m
ZKN_HEIGHT_005_000	1,1 m
ZKN_HEIGHT_006_000	1,7 m
ZKN_HEIGHT_007_000	0,5 m
ZKN_HEIGHT_008_000	1,0 m
ZKN_HEIGHT_009_000	1,6 m
ZKN_HEIGHT_010_000	0,3 m
ZKN_HEIGHT_011_000	0,7 m
ZKN_HEIGHT_012_000	1,1 m
ZKN_HEIGHT_013_000	0,3 m
ZKN_HEIGHT_014_000	0,6 m
ZKN_HEIGHT_015_000	1,0 m
ZKN_HEIGHT_016_000	0,3 m
ZKN_HEIGHT_017_000	1,1 m
ZKN_HEIGHT_018_000	1,5 m
ZKN_HEIGHT_019_000	0,3 m
ZKN_HEIGHT_020_000	0,7 m
ZKN_HEIGHT_021_000	0,3 m
ZKN_HEIGHT_022_000	1,2 m
ZKN_HEIGHT_023_000	2,0 m
ZKN_HEIGHT_024_000	3,5 m
ZKN_HEIGHT_025_000	0,4 m
ZKN_HEIGHT_026_000	0,8 m
ZKN_HEIGHT_027_000	0,6 m
ZKN_HEIGHT_028_000	1,0 m
ZKN_HEIGHT_029_000	0,4 m
ZKN_HEIGHT_030_000	0,8 m
ZKN_HEIGHT_031_000	1,3 m
ZKN_HEIGHT_032_000	0,5 m
ZKN_HEIGHT_033_000	0,9 m
ZKN_HEIGHT_034_000	1,4 m
ZKN_HEIGHT_035_000	0,6 m
ZKN_HEIGHT_036_000	1,3 m
ZKN_HEIGHT_037_000	0,6 m
ZKN_HEIGHT_038_000	1,1 m
ZKN_HEIGHT_039_000	0,5 m
ZKN_HEIGHT_040_000	1,0 m
ZKN_HEIGHT_041_000	0,8 m
ZKN_HEIGHT_042_000	1,6 m
ZKN_HEIGHT_043_000	0,5 m
ZKN_HEIGHT_044_000	0,8 m
ZKN_HEIGHT_045_000	1,2 m
ZKN_HEIGHT_046_000	0,3 m
ZKN_HEIGHT_047_000	1,0 m
ZKN_HEIGHT_048_000	1,0 m
ZKN_HEIGHT_049_000	1,5 m
ZKN_HEIGHT_050_000	0,2 m
ZKN_HEIGHT_051_000	0,7 m
ZKN_HEIGHT_052_000	0,4 m
ZKN_HEIGHT_053_000	1,0 m
ZKN_HEIGHT_054_000	0,8 m
ZKN_HEIGHT_055_000	1,7 m
ZKN_HEIGHT_056_000	0,5 m
ZKN_HEIGHT_057_000	1,0 m
ZKN_HEIGHT_058_000	0,7 m
ZKN_HEIGHT_059_000	1,9 m
ZKN_HEIGHT_060_000	0,6 m
ZKN_HEIGHT_061_000	1,0 m
ZKN_HEIGHT_062_000	1,3 m
ZKN_HEIGHT_063_000	0,9 m
ZKN_HEIGHT_064_000	1,3 m
ZKN_HEIGHT_065_000	1,5 m
ZKN_HEIGHT_066_000	0,8 m
ZKN_HEIGHT_067_000	1,5 m
ZKN_HEIGHT_068_000	1,6 m
ZKN_HEIGHT_069_000	0,7 m
ZKN_HEIGHT_070_000	1,0 m
ZKN_HEIGHT_071_000	1,7 m
ZKN_HEIGHT_072_000	0,9 m
ZKN_HEIGHT_073_000	1,6 m
ZKN_HEIGHT_074_000	0,4 m
ZKN_HEIGHT_075_000	1,0 m
ZKN_HEIGHT_076_000	1,4 m
ZKN_HEIGHT_077_000	1,0 m
ZKN_HEIGHT_078_000	1,7 m
ZKN_HEIGHT_079_000	1,2 m
ZKN_HEIGHT_080_000	1,6 m
ZKN_HEIGHT_081_000	0,3 m
ZKN_HEIGHT_082_000	1,0 m
ZKN_HEIGHT_083_000	0,8 m
ZKN_HEIGHT_084_000	1,4 m
ZKN_HEIGHT_085_000	1,8 m
ZKN_HEIGHT_086_000	1,1 m
ZKN_HEIGHT_087_000	1,7 m
ZKN_HEIGHT_088_000	0,9 m
ZKN_HEIGHT_089_000	1,2 m
ZKN_HEIGHT_090_000	0,3 m
ZKN_HEIGHT_091_000	1,5 m
ZKN_HEIGHT_092_000	1,3 m
ZKN_HEIGHT_093_000	1,6 m
ZKN_HEIGHT_094_000	1,5 m
ZKN_HEIGHT_095_000	8,8 m
ZKN_HEIGHT_096_000	1,0 m
ZKN_HEIGHT_097_000	1,6 m
ZKN_HEIGHT_098_000	0,4 m
ZKN_HEIGHT_099_000	1,3 m
ZKN_HEIGHT_100_000	0,5 m
ZKN_HEIGHT_101_000	1,2 m
ZKN_HEIGHT_102_000	0,4 m
ZKN_HEIGHT_103_000	2,0 m
ZKN_HEIGHT_104_000	0,4 m
ZKN_HEIGHT_105_000	1,0 m
ZKN_HEIGHT_106_000	1,5 m
ZKN_HEIGHT_107_000	1,4 m
ZKN_HEIGHT_108_000	1,2 m
ZKN_HEIGHT_109_000	0,6 m
ZKN_HEIGHT_110_000	1,2 m
ZKN_HEIGHT_111_000	1,0 m
ZKN_HEIGHT_112_000	1,9 m
ZKN_HEIGHT_113_000	1,1 m
ZKN_HEIGHT_114_000	1,0 m
ZKN_HEIGHT_115_000	2,2 m
ZKN_HEIGHT_116_000	0,4 m
ZKN_HEIGHT_117_000	1,2 m
ZKN_HEIGHT_118_000	0,6 m
ZKN_HEIGHT_119_000	1,3 m
ZKN_HEIGHT_120_000	0,8 m
ZKN_HEIGHT_121_000	1,1 m
ZKN_HEIGHT_122_000	1,3 m
ZKN_HEIGHT_123_000	1,5 m
ZKN_HEIGHT_124_000	1,4 m
ZKN_HEIGHT_125_000	1,1 m
ZKN_HEIGHT_126_000	1,3 m
ZKN_HEIGHT_127_000	1,5 m
ZKN_HEIGHT_128_000	1,4 m
ZKN_HEIGHT_129_000	0,9 m
ZKN_HEIGHT_130_000	6,5 m
ZKN_HEIGHT_131_000	2,5 m
ZKN_HEIGHT_132_000	0,3 m
ZKN_HEIGHT_133_000	0,3 m
ZKN_HEIGHT_134_000	1,0 m
ZKN_HEIGHT_135_000	0,8 m
ZKN_HEIGHT_136_000	0,9 m
ZKN_HEIGHT_137_000	0,8 m
ZKN_HEIGHT_138_000	0,4 m
ZKN_HEIGHT_139_000	1,0 m
ZKN_HEIGHT_140_000	0,5 m
ZKN_HEIGHT_141_000	1,3 m
ZKN_HEIGHT_142_000	1,8 m
ZKN_HEIGHT_143_000	2,1 m
ZKN_HEIGHT_144_000	1,7 m
ZKN_HEIGHT_145_000	1,6 m
ZKN_HEIGHT_146_000	2,0 m
ZKN_HEIGHT_147_000	1,8 m
ZKN_HEIGHT_148_000	4,0 m
ZKN_HEIGHT_149_000	2,2 m
ZKN_HEIGHT_150_000	2,0 m
ZKN_HEIGHT_151_000	0,4 m
ZKN_HEIGHT_152_000	0,9 m
ZKN_HEIGHT_153_000	1,2 m
ZKN_HEIGHT_154_000	1,8 m
ZKN_HEIGHT_155_000	0,5 m
ZKN_HEIGHT_156_000	0,9 m
ZKN_HEIGHT_157_000	1,7 m
ZKN_HEIGHT_158_000	0,6 m
ZKN_HEIGHT_159_000	1,1 m
ZKN_HEIGHT_160_000	2,3 m
ZKN_HEIGHT_161_000	0,8 m
ZKN_HEIGHT_162_000	1,8 m
ZKN_HEIGHT_163_000	0,7 m
ZKN_HEIGHT_164_000	1,6 m
ZKN_HEIGHT_165_000	1,0 m
ZKN_HEIGHT_166_000	1,4 m
ZKN_HEIGHT_167_000	0,5 m
ZKN_HEIGHT_168_000	1,1 m
ZKN_HEIGHT_169_000	1,8 m
ZKN_HEIGHT_170_000	0,5 m
ZKN_HEIGHT_171_000	1,2 m
ZKN_HEIGHT_172_000	0,3 m
ZKN_HEIGHT_173_000	0,3 m
ZKN_HEIGHT_174_000	0,3 m
ZKN_HEIGHT_175_000	0,3 m
ZKN_HEIGHT_176_000	0,6 m
ZKN_HEIGHT_177_000	0,2 m
ZKN_HEIGHT_178_000	1,5 m
ZKN_HEIGHT_179_000	0,6 m
ZKN_HEIGHT_180_000	0,8 m
ZKN_HEIGHT_181_000	1,4 m
ZKN_HEIGHT_182_000	0,4 m
ZKN_HEIGHT_183_000	0,4 m
ZKN_HEIGHT_184_000	0,8 m
ZKN_HEIGHT_185_000	1,2 m
ZKN_HEIGHT_186_000	1,1 m
ZKN_HEIGHT_187_000	0,4 m
ZKN_HEIGHT_188_000	0,6 m
ZKN_HEIGHT_189_000	0,8 m
ZKN_HEIGHT_190_000	0,8 m
ZKN_HEIGHT_191_000	0,3 m
ZKN_HEIGHT_192_000	0,8 m
ZKN_HEIGHT_193_000	1,2 m
ZKN_HEIGHT_194_000	0,4 m
ZKN_HEIGHT_195_000	1,4 m
ZKN_HEIGHT_196_000	0,9 m
ZKN_HEIGHT_197_000	1,0 m
ZKN_HEIGHT_198_000	0,5 m
ZKN_HEIGHT_199_000	2,0 m
ZKN_HEIGHT_200_000	0,7 m
ZKN_HEIGHT_201_000	0,5 m
ZKN_HEIGHT_202_000	1,3 m
ZKN_HEIGHT_203_000	1,5 m
ZKN_HEIGHT_204_000	0,6 m
ZKN_HEIGHT_205_000	1,2 m
ZKN_HEIGHT_206_000	1,5 m
ZKN_HEIGHT_207_000	1,1 m
ZKN_HEIGHT_208_000	9,2 m
ZKN_HEIGHT_209_000	0,6 m
ZKN_HEIGHT_210_000	1,4 m
ZKN_HEIGHT_211_000	0,5 m
ZKN_HEIGHT_212_000	1,8 m
ZKN_HEIGHT_213_000	0,6 m
ZKN_HEIGHT_214_000	1,5 m
ZKN_HEIGHT_215_000	0,9 m
ZKN_HEIGHT_216_000	0,6 m
ZKN_HEIGHT_217_000	1,8 m
ZKN_HEIGHT_218_000	0,7 m
ZKN_HEIGHT_219_000	0,8 m
ZKN_HEIGHT_220_000	0,4 m
ZKN_HEIGHT_221_000	1,1 m
ZKN_HEIGHT_222_000	0,6 m
ZKN_HEIGHT_223_000	0,6 m
ZKN_HEIGHT_224_000	0,9 m
ZKN_HEIGHT_225_000	0,9 m
ZKN_HEIGHT_226_000	2,1 m
ZKN_HEIGHT_227_000	1,7 m
ZKN_HEIGHT_228_000	0,6 m
ZKN_HEIGHT_229_000	1,4 m
ZKN_HEIGHT_230_000	1,8 m
ZKN_HEIGHT_231_000	0,5 m
ZKN_HEIGHT_232_000	1,1 m
ZKN_HEIGHT_233_000	0,6 m
ZKN_HEIGHT_234_000	1,4 m
ZKN_HEIGHT_235_000	1,2 m
ZKN_HEIGHT_236_000	0,7 m
ZKN_HEIGHT_237_000	1,4 m
ZKN_HEIGHT_238_000	0,4 m
ZKN_HEIGHT_239_000	0,6 m
ZKN_HEIGHT_240_000	0,7 m
ZKN_HEIGHT_241_000	1,2 m
ZKN_HEIGHT_242_000	1,5 m
ZKN_HEIGHT_243_000	1,9 m
ZKN_HEIGHT_244_000	2,1 m
ZKN_HEIGHT_245_000	2,0 m
