~~~~~~~~~~~~~~~
Text File : monsname_ita.msbt
~~~~~~~~~~~~~~~
MONSNAME_000	Uovo
sp_migration_01005	Non potrai utilizzare Pokémon HOME finché il codice non sarà scaduto.
sp_migration_01006	Il codice trasferimento non è più valido!
sp_migration_02001	Il trasferimento dei Pokémon avverrà tramite un Nintendo Network ID.
sp_migration_02002	Il Nintendo Network ID deve essere collegato all'account Nintendo attualmente in uso.
sp_migration_03002	Attenzione
sp_migration_03003	Non potrai usare Pokémon HOME finché il trasferimento non sarà completato!
sp_migration_03004	Vuoi iniziare il trasferimento?
sp_migration_04001	Prepara il tuo Nintendo 3DS
sp_migration_04003	Scegli "Trasferisci in Pokémon HOME" nella Banca Pokémon per Nintendo 3DS e prosegui fino alla schermata per l'immissione del codice trasferimento.
sp_migration_04002	Tutto pronto!
sp_migration_05001	Il codice trasferimento è valido solo per <B>tre minuti</B>. Inserisci il codice nella Banca Pokémon prima che scada.
sp_migration_05002	Una volta che il codice trasferimento è attivo, non potrai tornare alla schermata precedente per <B>tre minuti</B>!
sp_migration_05003	Visualizza il codice trasferimento
sp_migration_06001	Non c'è abbastanza spazio per tutti i tuoi Pokémon! Fai spazio per <B>[VAR_YEAR]Ā</B> Pokémon!
sp_migration_06002	Riorganizza i tuoi Pokémon in modo da assicurare abbastanza spazio.
sp_migration_06003	Il trasferimento verrà interrotto.
sp_migration_07001	L'account Nintendo attualmente in uso non è collegato a un Nintendo Network ID.
sp_migration_07002	Collega l'account Nintendo al Nintendo Network ID.
sp_migration_07003	Gestione account Nintendo
sp_migration_08001	Non sono stati trovati dati della Banca Pokémon per il Nintendo Network ID collegato all'account Nintendo in uso.
sp_migration_08002	Collega un Nintendo Network ID con cui è stata usata la Banca Pokémon.
sp_migration_09001	Il codice trasferimento non è più valido.
sp_migration_09002	Utilizza un nuovo codice trasferimento se vuoi riprovare a eseguire il trasferimento.
sp_migration_09003	Visualizza un nuovo codice trasferimento!
sp_migration_10001	Trasferimento in corso...
sp_migration_10002	Non potrai usare Pokémon HOME finché il trasferimento non sarà completato!
sp_migration_10003	Attendi che il trasferimento venga completato.
sp_migration_11001	Trasferimento completato!
sp_migration_11002	Ti diamo il benvenuto su Pokémon HOME!
sp_migration_12001	Regali
sp_migration_12002	Primo trasferimento
sp_migration_12003	[VAR_YEAR]Ā punt [CHECK_PLURAL]oi
sp_migration_13001	Per effettuare il trasferimento tramite Nintendo Network ID devi prima collegare il tuo account Nintendo.  Puoi farlo dalla schermata Opzioni.
sp_migration_13002	Trasferimento non riuscito.

~~~~~~~~~~~~~~~
Text File : sp_monbo_ita.msbt
~~~~~~~~~~~~~~~
sp_monbo_home_0001_001	Ciao! Io sono Poké-B e sono qui per spiegarti tutto quello che c'è da sapere su Pokémon HOME!
sp_monbo_home_0001_002	La prima volta che accedi a una schermata, ti spiegherò come funziona. Cominciamo subito!
sp_monbo_home_0002_001	Questa è la tua Home, dove puoi vedere i tuoi Pokémon preferiti!
sp_monbo_home_0002_002	Non solo! Qui trovi anche il tuo profilo e puoi controllare quanti punti Pokémon HOME hai guadagnato!
sp_monbo_home_0002_003	Tocca una delle icone per aprire la relativa schermata! Che ne dici di provare subito?
sp_monbo_binder_0001_001	Quando depositi nuovi Pokémon o completi degli obiettivi, puoi ottenere gli adesivi corrispondenti!
sp_monbo_binder_0001_002	Attaccali qui per mostrare a tutti i tuoi successi!
sp_monbo_binder_0001_003	E non preoccuparti: puoi attaccarli e staccarli tutte le volte che vuoi!
sp_monbo_bank_0001_001	In questa schermata trovi la lista di tutti i Pokémon che hai depositato in Pokémon HOME!
sp_monbo_bank_0001_002	Toccane uno per visualizzare tutte le informazioni!
sp_monbo_bank_0001_003	E se vuoi, puoi anche impostare dei filtri per visualizzare solo i Pokémon che rispondono a determinati criteri! Comodo, no? Se fossi in te, proverei subito!
sp_monbo_label_0001_001	Se vuoi trovare facilmente Pokémon con caratteristiche diverse, la cosa migliore è usare le etichette!
sp_monbo_label_0001_002	Puoi creare varie etichette. Per esempio, potrebbe esserti utile raggruppare i Pokémon più rari o quelli che hai allenato per la lotta.
sp_monbo_label_0001_003	Puoi creare delle etichette in questa schermata o in quella in cui trovi le descrizioni dettagliate dei Pokémon. Perché non provi?
sp_monbo_gts_0001_001	Questo è il GTS, ovvero il Global Trade System! Qui puoi scambiare Pokémon con giocatori di tutto il mondo!
sp_monbo_gts_0001_002	Scegli un Pokémon che vuoi scambiare e uno che ti piacerebbe ricevere, e incrocia le dita!
sp_monbo_gts_0001_003	Altrimenti, puoi controllare i Pokémon che altri giocatori desiderano, e se ti piace l'offerta, effettuare lo scambio!
sp_monbo_group_trade_0001_001	Se vuoi scambiare Pokémon con determinati giocatori, lo scambio di gruppo è quello che fa per te!
sp_monbo_group_trade_0001_002	Puoi creare un gruppo e invitare altri giocatori, o unirti a un gruppo creato da altri!
sp_monbo_group_trade_0001_003	I Pokémon che hai scelto verranno scambiati in modo casuale con quelli degli altri giocatori nel gruppo!
sp_monbo_miracle_box_0001_001	Se ti piacciono le sorprese, che aspetti? Prova subito il Box prodigioso!
sp_monbo_miracle_box_0001_002	È facilissimo! Basta scegliere i Pokémon che vuoi offrire e depositarli nel Box prodigioso!
sp_monbo_miracle_box_0001_003	Nessuno sa come o quando, ma a un certo punto i Pokémon verranno scambiati con quelli di un altro giocatore a caso! La tecnologia è davvero strepitosa!
sp_monbo_miracle_box_success_0001_001	Hai fatto il tuo primo scambio tramite Box prodigioso!
sp_monbo_miracle_box_success_0001_002	Per festeggiare quest'occasione, voglio regalarti un Pokémon speciale!
sp_monbo_miracle_box_success_0001_003	Lo trovi nel Box regali, a cui puoi accedere dal menu "Dono Segreto"!
sp_monbo_trade_top_0001_001	Ci sono tanti modi per scambiare Pokémon in Pokémon HOME!
sp_monbo_trade_top_0001_002	Se vuoi scambiare dei Pokémon ma non hai richieste particolari, il Box prodigioso è quello che fa al caso tuo! È sempre bello scoprire che Pokémon riceverai in cambio. L'effetto sorpresa è assicurato!
sp_monbo_trade_top_0001_003	Se invece vuoi fare uno scambio con giocatori di tutto il mondo e sei alla ricerca di un determinato Pokémon, la scelta ideale è il Global Trade System (GTS)!
sp_monbo_trade_top_0001_004	Se invece hai un gruppo di amici e volete scambiare Pokémon tra di voi, vi consiglio vivamente di provare lo scambio di gruppo!
sp_monbo_trade_top_0001_005	E per finire, se hai registrato altri giocatori nella lista degli amici di Pokémon HOME e vuoi fare uno scambio con loro, la cosa più facile è un cosiddetto scambio con amici!
sp_monbo_battle_data_0001_001	In questa schermata trovi un sacco di informazioni riguardanti le lotte di Pokémon!
sp_monbo_battle_data_0001_002	Potrai dare un'occhiata alla classifica degli Allenatori di tutto il mondo, e se hai collegato un account Nintendo potrai anche vedere i tuoi risultati!

~~~~~~~~~~~~~~~
Text File : sp_oak_ita.msbt
~~~~~~~~~~~~~~~
sp_oak_00001	Ta-daaa! Accesso riuscito!
sp_oak_00002	Mi vedi, vero...? Benissimo allora!
sp_oak_00003	Io sono Maxi Oak, un grande... anzi... un ENORME studioso di Pokémon! Piacere di conoscerti!
sp_oak_00004	Hai appena effettuato l'accesso a Pokémon HOME, la mia ultima creazione! Questo sì che è... un GRAN giorno!
sp_oak_00005	Ah, che sbadato! Ero così lanciato che ho dimenticato di chiederti come ti chiami...
sp_oak_00006	[VAR_PLAYER]? Fantastico!
sp_oak_00007	Devi sapere che ho un sogno: vorrei completare un Pokédex, anzi un Pokédex maxi, registrandovi tutti i Pokémon del mondo!
sp_oak_00008	Ok, ok, siamo realistici: è un compito impossibile per una sola persona... Ed è qui che entri in gioco tu! Ho bisogno del tuo aiuto!
sp_oak_00009	Quando depositi un Pokémon in Pokémon HOME, verrà automaticamente registrato nel Pokédex!
sp_oak_00010	Ovviamente farò anch'io la mia parte!
sp_oak_00011	In Pokémon HOME troverai delle funzioni che renderanno il tuo lavoro maxifacile!
sp_oak_00012	In primis, sarà ancora più semplice scambiare Pokémon con giocatori di tutto il mondo!
sp_oak_00013	Ma potrai ricevere dei Pokémon anche come Dono Segreto!
sp_oak_00014	Inoltre, se vuoi, potrai dare un'occhiata alla classifica mondiale degli Allenatori che si divertono con le lotte di Pokémon in qualunque parte del globo!
sp_oak_00015	Sembra proprio che le mie maxifunzioni ti abbiano sorpreso! Te lo leggo in faccia!
sp_oak_00016	Cosa? Non hai nemmeno un Pokémon? Capisco... Va bene, sai cosa ti dico? Te ne regalo uno io!
sp_oak_00017	Scegli tu! Che Pokémon vuoi?
sp_oak_00018	Hai scelto [VAR_PKNAME], il [VAR_PKCATEGORY]. Procediamo?
sp_oak_00019	Ottimo! Credo di averti detto tutto! Per i dettagli sulle funzioni di Pokémon HOME, ti lascio nelle mani di Poké-B!
sp_oak_00020	Ti aspetta nella tua Home assieme al tuo nuovo Pokémon!
sp_oak_00021	È tutto da parte mia! Ti auguro una maxifortuna, e buon divertimento!

~~~~~~~~~~~~~~~
Text File : sp_option_ita.msbt
~~~~~~~~~~~~~~~
sp_option_terms_00001	Termini di utilizzo e informativa sulla privacy
sp_option_terms_00002	Termini di utilizzo
sp_option_terms_00003	Informativa sulla privacy
sp_option_terms_00004	Accetti i termini di utilizzo e l'informativa sulla privacy?
sp_option_terms_00005	Non accetto
sp_option_terms_00006	Accetto
sp_option_terms_00007	Utilizzo di Pokémon HOME
sp_option_terms_00008	Non puoi usare Pokémon HOME se non accetti i termini di utilizzo e l'informativa sulla privacy.
sp_option_terms_00009	Per usare Pokémon HOME devi accettare i termini di utilizzo e l'informativa sulla privacy. Seleziona le opzioni corrispondenti per visualizzarne il contenuto.
sp_option_terms_00010	Accetta i termini di utilizzo
sp_option_terms_00011	Accetta l'informativa sulla privacy
sp_option_language_title	Selezione della lingua
sp_option_language_select	Che lingua vuoi utilizzare?
sp_option_language_select_please	Seleziona una lingua.
sp_option_language_select_00002	Consigliamo ai più piccoli di scegliere con l'aiuto di un adulto!
sp_option_language_select_00003	Conferma la lingua scelta
sp_option_country_select_00001	Scegli il tuo paese/la tua regione
sp_option_country_select_00002	Hai scelto <b>[VAR_REGION]</b>. Confermi?  Puoi cambiare la tua selezione in seguito.
sp_option_country_select_00003	In che paese o regione abiti?
sp_option_country_select_00004	Conferma il paese/la regione
sp_option_birthday_select_00001	Inserisci la tua data di nascita.
sp_option_birthday_select_00002	Inserisci qui sotto la tua data di nascita per verificare la tua età.
sp_option_birthday_select_00003	Si è verificato un problema con la data di nascita inserita.
sp_option_birthday_select_00004	Non potrai cambiare la data di nascita in seguito.
sp_option_birthday_select_00005	Conferma i tuoi dati
sp_option_birthday_select_00006	C'è un problema con la data inserita.
sp_option_year	Anno
sp_option_month	Mese
sp_option_day	Giorno
sp_option_continue_00001	Collega il tuo account Nintendo
sp_option_continue_00002	Collega il tuo account
sp_option_continue_00003	Non adesso
sp_option_continue_00004	Non sono stati trovati dati esistenti di Pokémon HOME. Vuoi creare un nuovo account di Pokémon HOME e collegarlo al tuo account Nintendo?
sp_option_continue_00005	Vuoi iniziare con un account ospite?
sp_option_continue_00006	Collega il tuo account Nintendo per iniziare
sp_option_continue_00007	Cosa succede se non collego un account Nintendo?
sp_option_continue_00008	Crea o collega
sp_option_continue_00009	Non collegare
sp_option_continue_00010	Cos'è un account Nintendo?
sp_option_continue_00011	Se stai usando Pokémon HOME per Nintendo Switch o hai intenzione di farlo in futuro, ti preghiamo di collegare adesso i tuoi account. <b>Attenzione: se non colleghi i tuoi account adesso, non potrai</b> <b>più farlo in futuro.</b>  Se non colleghi un account Nintendo, non potrai utilizzare le seguenti funzioni:  ・ Sincronizzazione di Pokémon HOME su Nintendo Switch e su questo dispositivo mobile ・ Trasferimento dei dati su un dispositivo diverso ・ Trasferimento di Pokémon dalla Banca Pokémon a Pokémon HOME tramite Nintendo Network ID.
sp_option_continue_00012	Puoi collegare il tuo account Nintendo in qualsiasi momento dal menu delle <b>Opzioni</b> di Pokémon HOME.  Seleziona <b>Account</b> e poi l'opzione <b>Collega un account Nintendo</b>.
sp_option_continue_00013	Il collegamento del tuo account non è riuscito. Ritorna alla schermata precedente e riprova.
sp_option_continue_00014	Se colleghi il tuo account Nintendo potrai connetterti alla Banca Pokémon e a Pokémon HOME per Nintendo Switch.  Se stai già usando Pokémon HOME per Nintendo Switch o hai intenzione di farlo in futuro, seleziona l'opzione <b>Collega il tuo account</b> per collegare i tuoi account.  <b>Attenzione: se non colleghi i tuoi account adesso, non potrai</b> <b>più farlo in futuro.</b>
sp_option_continue_00015	Sincronizza un account esistente
sp_option_continue_00016	Nuovo utente di Pokémon HOME
sp_option_continue_00017	Sincronizza questa versione di Pokémon HOME con quella del tuo Nintendo Switch.
sp_option_continue_00018	Sono stati trovati dati della versione di Pokémon HOME per Nintendo Switch collegati a questo account Nintendo. D'ora in poi le due versioni verranno sincronizzate automaticamente.
sp_option_continue_00019	Sono stati trovati dati di Pokémon HOME per questo account. Verranno ora trasferiti su questo dispositivo.
sp_option_continue_00020	L'account Nintendo è stato collegato.
sp_option_input_name_00001	Inserisci il nome che vuoi usare per il tuo account (massimo 12 caratteri).
sp_option_input_name_00002	Non usare il tuo vero nome, le tue iniziali o altri dati che potrebbero farti identificare. E non preoccuparti, puoi cambiare il nome in qualsiasi momento.
sp_option_input_name_00003	Inserisci un nome
sp_option_input_name_00004	Scegli un nome utente
sp_option_input_name_00005	Tocca qui per inserire il nome.
sp_option_input_name_00006	Hai superato il limite di caratteri a disposizione.
sp_option_input_name_00007	Non puoi usare un nome composto solo da numeri.
sp_option_input_name_00008	Almeno uno dei caratteri inseriti non può essere utilizzato.
sp_option_icon_select_00001	Scegli l'icona del profilo
sp_option_icon_select_00002	Scegli l'icona che più ti rappresenta.
sp_option_icon_select_00003	Potrai cambiarla in seguito.
sp_option_nameandicon_0001	Vanno bene questo nome e questa icona? Puoi cambiare entrambi in seguito.
sp_option_00001	Ripristina le impostazioni iniziali
sp_option_00002	Applicazione
sp_option_00003	Si è verificato un errore durante il salvataggio delle impostazioni. Le modifiche non sono state salvate.
sp_option_sound	Audio
sp_option_bgm	Musica
sp_option_se	Effetti sonori
sp_option_vibe	Vibrazione
sp_option_language	Lingua
sp_option_country	Paese/regione
sp_option_change_country	Hai cambiato il tuo paese o la tua regione. Tornerai allo schermo del titolo.
sp_option_transition_smartphone	Trasferisci su un altro dispositivo
sp_option_change	Modifica
sp_option_notice_00001	Ricevi notifiche
sp_option_notice_00005	Altro
sp_option_notice_00006	Notifiche
sp_option_account_00001	Servizio attuale
sp_option_account_00002	Servizio premium
sp_option_account_00003	Data del prossimo rinnovo
sp_option_account_00004	Vedi i dettagli
sp_option_account_00005	Collega un account Nintendo
sp_option_account_00006	Non hai ancora collegato un account Nintendo.
sp_option_account_00007	Non sono presenti dati della Banca Pokémon per il Nintendo Network ID collegato all'account Nintendo in uso.
sp_option_account_00008	Trasferisci Pokémon
sp_option_account_00009	Modifica
sp_option_account_00010	Collega un account Nintendo
sp_option_account_00011	Se colleghi un account Nintendo potrai trasferire i tuoi dati e continuare a usarli in un altro dispositivo.
sp_option_account_00012	Collega un account Nintendo
sp_option_account_00013	Account Nintendo già collegato.
sp_option_account_00014	Questo account è già stato collegato ad altri dati di Pokémon HOME.
sp_option_account_00015	Il collegamento verrà ripreso da dove è stato interrotto.
sp_option_account_00016	Vantaggi del collegamento all'account Nintendo
sp_option_account_00017	Informazioni sul collegamento all'account Nintendo
sp_option_account_00018	In Pokémon HOME puoi fare le seguenti cose:  ・ Sincronizzare Pokémon HOME su Nintendo Switch e su questo dispositivo mobile ・ Trasferire i dati su un dispositivo diverso ・ Trasferire Pokémon dalla Banca Pokémon a Pokémon HOME tramite Nintendo Network ID.  Se stai già usando Pokémon HOME per Nintendo Switch o hai intenzione di farlo in futuro, seleziona l'opzione <b>Collega il tuo account</b> per collegare i tuoi account.  <b>Attenzione: se non colleghi i tuoi account adesso, non potrai</b> <b>più farlo in futuro.</b>  Vuoi collegare un account Nintendo?
sp_option_account_00019	Collega un account Nintendo
sp_option_account_00020	Account
sp_option_account_00021	Ultimo trasferimento
sp_option_account_00022	Cambia l'account Nintendo
sp_option_account_00023	L'account Nintendo verrà cambiato.
sp_option_account_00024	È possibile utilizzare un account Nintendo diverso da quello corrente.
sp_option_account_00025	Cambia l'account Nintendo
sp_option_account_00026	L'account Nintendo è stato cambiato. Tornerai allo schermo del titolo.
sp_option_MONSNAME_722	Bulbasaur
sp_option_MONSNAME_725	Charmander
sp_option_MONSNAME_728	Squirtle
sp_option_ZKN_TYPE_722	Pokémon Seme
sp_option_ZKN_TYPE_725	Pokémon Lucertola
sp_option_ZKN_TYPE_728	Pokémon Tartaghina
sp_option_addsdk_00001	Uso dei dati personali
sp_option_addsdk_00002	Le seguenti informazioni verranno raccolte allo scopo di continuare a migliorare i servizi di Pokémon HOME, ottimizzare le meccaniche e la stabilità del gioco e fornirti contenuti pertinenti.  • Dati relativi all'uso dell'applicazione sul tuo dispositivo. • Errori di performance e dati analitici.  Queste informazioni verranno utilizzate in conformità a quanto stabilito nell'informativa sulla privacy.  Puoi utilizzare l'applicazione anche se decidi di non condividere queste informazioni.  Accetti di condividere le informazioni relative al tuo uso dell'applicazione?
sp_option_addsdk_00003	Puoi utilizzare Pokémon HOME anche se decidi di non condividere i dati relativi al tuo uso dell'applicazione.
sp_option_terms2	Termini di utilizzo
sp_option_terms_5	Accetto
sp_option_terms_6	Non accetto
sp_option_addsdk_1	Uso dei dati personali
sp_option_terms_00012_v1	Aggiornamento dei termini di utilizzo e dell'informativa sulla privacy
sp_option_nalink_0001_v2	Collegando un account Nintendo a Pokémon HOME potrai svolgere le azioni elencate di seguito.
sp_option_nalink_0002_v2	Cosa puoi fare se colleghi un account Nintendo
sp_option_nalink_0003_v2	・ 
sp_option_nalink_0004_v2	Se stai già usando Pokémon HOME su Nintendo Switch o intendi farlo in futuro, collega subito il tuo account.
sp_option_nalink_0005_v2	<b>Non potrai collegare il tuo account in seguito.</b>
sp_option_nalink_0006_v2	Collega il tuo account Nintendo per iniziare
sp_option_nalink_0007_v2	Prima di procedere, controlla che stai collegando l'account Nintendo corretto.
sp_option_nalink_0008_v2	Nota: se non sai che account Nintendo collegare, prova a usare uno dei pulsanti qui sotto.
sp_option_nalink_0009_v2	Controlla su Nintendo Switch
sp_option_nalink_0010_v2	Controlla i dettagli del tuo account Nintendo
