~~~~~~~~~~~~~~~
Text File : monsname_jpn.msbt
~~~~~~~~~~~~~~~
MONSNAME_000	タマゴ
sp_ach_oth_0003	Pokémon HOMEを　りようしよう！
sp_ach_oth_0004	ラベルを　つくろう！
sp_ach_oth_0005	おしらせを　かくにんしよう！
sp_ach_box_s_0001	ホウエンちほうの　キモリと アチャモと　ミズゴロウを　とうろくした！
sp_ach_box_s_0002	ホウエンちほうの　キモリと ジュプトルと　ジュカインを　とうろくした！
sp_ach_box_s_0003	ホウエンちほうの　アチャモと ワカシャモと　バシャーモを　とうろくした！
sp_ach_box_s_0004	ホウエンちほうの　ミズゴロウと ヌマクローと　ラグラージを　とうろくした！
sp_ach_box_s_0005	アローラちほうの　ソルガレオと ルナアーラと　ネクロズマを　とうろくした！
sp_ach_box_s_0006	ホウエンちほうの　グラードンと カイオーガを　とうろくした！
sp_ach_box_s_0007	アローラちほうの　コスモッグと　コスモウムと ソルガレオと　ルナアーラを　とうろくした！
sp_ach_box_s_0008	シンオウちほうの　ナエトルと ヒコザルと　ポッチャマを　とうろくした！
sp_ach_box_s_0009	シンオウちほうの　ディアルガと パルキアと　ギラティナを　とうろくした！
sp_ach_box_s_0010	さみしがりな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0011	いじっぱりな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0012	やんちゃな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0013	ゆうかんな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0014	ずぶとい　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0015	わんぱくな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0016	のうてんきな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0017	のんきな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0018	ひかえめな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0019	おっとりな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0020	うっかりやな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0021	れいせいな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0022	おだやかな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0023	おとなしい　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0024	しんちょうな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0025	なまいきな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0026	おくびょうな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0027	せっかちな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0028	ようきな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0029	むじゃきな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0030	てれやな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0031	がんばりやな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0032	すなおな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0033	きまぐれな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0034	まじめな　せいかくの ポケモンを　１０ぴきあずけた！
sp_ach_box_s_0035	ピカチュウを　３０ぴきあずけた！
sp_ach_box_s_0036	メタモンを　３０ぴきあずけた！
sp_ach_box_s_0037	カントーちほうの ピカチュウを　とうろくした！
sp_ach_box_s_0038	カントーちほうの イーブイを　とうろくした！
sp_ach_box_s_0039	なつかしのカントーちほうの リザードンを　とうろくした！
sp_ach_box_s_0040	なつかしのカントーちほうの フシギバナを　とうろくした！
sp_ach_box_s_0041	なつかしのカントーちほうの カメックスを　とうろくした！
sp_ach_box_s_0042	なつかしのカントーちほうの ピカチュウを　とうろくした！
sp_ach_box_s_0043	なつかしのジョウトちほうの ホウオウを　とうろくした！
sp_ach_box_s_0044	なつかしのジョウトちほうの ルギアを　とうろくした！
sp_ach_box_s_0045	なつかしのジョウトちほうの スイクンを　とうろくした！
sp_ach_box_s_0046	カントーちほうの リザードンを　とうろくした！
sp_ach_box_s_0047	カントーちほうの フシギバナを　とうろくした！
sp_ach_box_s_0048	ジョウトちほうの ホウオウを　とうろくした！
sp_ach_box_s_0049	ジョウトちほうの ルギアを　とうろくした！
sp_ach_box_s_0050	なつかしのホウエンちほうの グラードンを　とうろくした！
sp_ach_box_s_0051	なつかしのホウエンちほうの カイオーガを　とうろくした！
sp_ach_box_s_0052	なつかしのホウエンちほうの レックウザを　とうろくした！
sp_ach_box_s_0053	シンオウちほうの ディアルガを　とうろくした！
sp_ach_box_s_0054	シンオウちほうの パルキアを　とうろくした！
sp_ach_box_s_0055	シンオウちほうの ギラティナを　とうろくした！
sp_ach_box_s_0056	イッシュちほうの レシラムを　とうろくした！
sp_ach_box_s_0057	イッシュちほうの ゼクロムを　とうろくした！
sp_ach_box_s_0058	イッシュちほうの ゼクロムと　キュレムを　とうろくした！
sp_ach_box_s_0059	イッシュちほうの レシラムと　キュレムを　とうろくした！
sp_ach_box_s_0060	カロスちほうの ゼルネアスを　とうろくした！
sp_ach_box_s_0061	カロスちほうの イベルタルを　とうろくした！
sp_ach_box_s_0062	ホウエンちほうの グラードンを　とうろくした！
sp_ach_box_s_0063	ホウエンちほうの カイオーガを　とうろくした！
sp_ach_box_s_0064	アローラちほうの ソルガレオを　とうろくした！
sp_ach_box_s_0065	アローラちほうの ルナアーラを　とうろくした！
sp_ach_box_s_0066	アローラちほうの ソルガレオと　ネクロズマを　とうろくした！
sp_ach_box_s_0067	アローラちほうの ルナアーラと　ネクロズマを　とうろくした！
sp_ach_box_s_0068	ガラルちほうの ザシアンを　とうろくした！
sp_ach_box_s_0069	ガラルちほうの ザマゼンタを　とうろくした！
sp_ach_box_s_0070	いろちがいの　メタグロスを　とうろくした！
sp_ach_box_s_0071	ホウエンちほうの レックウザを　とうろくした！
sp_ach_box_s_0072	カロスちほうの ディアンシーを　とうろくした！
sp_ach_box_s_0073	ほんきをだすカビゴンを　とうろくした！
sp_ach_box_s_0074	イッシュちほうの ヒトモシを　とうろくした！
sp_ach_box_s_0075	イッシュちほうの イーブイを　とうろくした！
sp_ach_box_s_0076	メロエッタを　とうろくした！
sp_ach_box_s_0077	いろちがいの　ゲノセクトを　とうろくした！
sp_ach_box_0001	いろちがいの　ポケモンを　あずけよう！
sp_ach_box_0002	モンスターボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0003	スーパーボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0004	ネットボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0005	リピートボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0006	タイマーボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0007	ハイパーボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0008	ネストボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0009	ゴージャスボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0010	ヒールボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0011	ダイブボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0012	クイックボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0013	ダークボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0014	マスターボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0015	プレミアボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0016	プレシャスボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0017	ウルトラボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0018	ドリームボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0019	サファリボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0020	コンペボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0021	スピードボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0022	フレンドボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0023	ヘビーボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0024	ムーンボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0025	ラブラブボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0026	ルアーボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0027	レベルボールに　はいっている ポケモンを　あずけよう！
sp_ach_box_0028	ポケモンを　あずけよう！

~~~~~~~~~~~~~~~
Text File : sp_api_jpn.msbt
~~~~~~~~~~~~~~~
sp_api_error_title	つうしんエラー
sp_api_simple_error	エラー
sp_api_error_dialog_text	つうしんエラーが　はっせいしました [VAR]
sp_api_retry_dialog_text	つうしんエラーが　はっせいしました [VAR] リトライを　おこないますか
sp_api_error_goto_title_dialog_text	つうしんエラーが　はっせいしました タイトルがめんに　もどります
sp_api_dataupdate	データが　こうしんされました タイトルがめんに　もどります
sp_api_dlsize_title	ダウンロードかくにん
sp_api_dlsize_mb_text	[VAR]MB　ダウンロードしますが よろしいですか？
sp_api_dlsize_kb_text	[VAR]KB　ダウンロードしますが よろしいですか？
sp_api_dlsize_b_text	[VAR]Byte　ダウンロードしますが よろしいですか？
sp_api_lack_storage	たんまつの　あきようりょうが　たりません ふようなデータを　さくじょしてください
sp_api_break_file	ファイルが　はそんしています タイトルがめんの　メニューから キャッシュを　クリアしてください
sp_api_maintenance_010	ただいま　メンテナンス中です 終了予定時刻は　下記の通りです [VAR_YEAR]/[VAR_MONTH]/[VAR_DAY]　[VAR]:[VAR]　
sp_api_maintenance_020	ただいま　メンテナンス中です メンテナンス終了まで　しばらくお待ちください
sp_api_maintenance_030	ただいま　緊急メンテナンス中です ご迷惑をおかけして申し訳ございませんが メンテナンス終了まで　しばらくお待ちください
sp_api_400_8809	ニンテンドーアカウントで ログインできませんでした  ニンテンドーアカウントのQ&Aを ごかくにんください
sp_api_400_8810	この　ニンテンドーアカウントは すでに　Pokémon HOMEを　りようしています
sp_api_400_8813	プレミアムプランでは　ニンテンドーアカウントを へんこうすることが　できません
